Username,Text,language,retweet_count,Time,location
Trioski,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:58:42+00:00,
fellpony,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:58:36+00:00,
atari74930106,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:58:36+00:00,
bbeetroot,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:58:36+00:00,Glasgow
No0oBDY,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:58:30+00:00,
WagnerKatarina,Support Freedom in Iran. Support regime change in Iran. #OpIran #IranRevoIution2022 https://t.co/TGLALO45eN,en,31,2022-12-30 21:58:14+00:00,
649bgk,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:58:08+00:00,
nigel_sharfe,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:58:03+00:00,"Toronto, Ontario"
stevesi28838948,Support Freedom in Iran. Support regime change in Iran. #OpIran #IranRevoIution2022 https://t.co/TGLALO45eN,en,31,2022-12-30 21:57:48+00:00,"Orlando, Florida"
rider45,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:57:38+00:00,"Great Baddow, East"
sedi_pakbaz,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:57:34+00:00,
Venus2022E,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:57:22+00:00,
pcontax256s4,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 21:57:19+00:00,
bella_s369,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:57:16+00:00,
JRTripleThreat,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:57:00+00:00,
drjimmy12,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:56:56+00:00,Here. Everyone's somewhere 
Liln,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:56:54+00:00,Behind you...
saintdavid2911,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:56:48+00:00,"North West, England"
rezakazemi,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:56:44+00:00,Ottawa
for_freedom1ve,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:56:10+00:00,
omid9,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,539,2022-12-30 21:55:41+00:00,"Suffolk, 🏴󠁧󠁢󠁥󠁮󠁧󠁿"
Ozgur_V2,"❗️#Azerbaijani blogger living in #Tabriz, #SouthAzerbaijan, Sonia Rahmanzadeh was arrested by #Iranian regime agents in front of her home on Dec 18, 2022.  The reasons for the arrest and Sonia's detention place are still unknown.    #IranProtests  #HadisNajafi #MahsaAmini  #OpIran https://t.co/r5M1fOy5Pl",en,9,2022-12-30 21:55:26+00:00,Güney Azərbaycan
smellofthebook,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:55:06+00:00,
Meysameee,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:54:50+00:00,"Malibu, CA"
alireza54758693,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:54:08+00:00,
HansSars8,#AnonymousWeeklyRecap 12/22 week 4  #Anonymous #NAFO #Hacked #HackThePlanet #GunpowderAndPlot  #OpRussia #OpIran #OpIsrael #OpPeru #OpUSA #OpWhitePaper #Vendetta #MerryChristmas #hackers #NAFOfellas #FCKPTN #FckKhamenei #OpWorld #OpLove #TheCollective #CyberAttack https://t.co/zseLvMVxAU,en,35,2022-12-30 21:53:54+00:00,
sedi_pakbaz,In the city of Zahedan (Baluchistan province) mass protests against the raping and murdering regime have taken place every Friday since the “Bloody Friday” massacre in September. A picture of the dictator Ali Khamenei is burning here. #IranRevolution  #OpIran https://t.co/dwD7Ve1NMa,en,4,2022-12-30 21:51:58+00:00,
SeFidBarrfi,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:51:51+00:00,ایران
IlMolinoUK,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 21:51:24+00:00,"Cambridge, UK"
mohammadr_y,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:50:11+00:00,
avestazamaneh,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:49:48+00:00,
No0oBDY,@JonathanHaroun1 @MehdiTaremi9 How come he decides to speak up! #IranRevolution #OpIran,en,1,2022-12-30 21:49:29+00:00,
3rdfeather88,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:48:48+00:00,جزیره لختی‌ها
Stephen_Quentin,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 21:47:18+00:00,
ArwenLordRings,@n_roettgen Yes we hope we win soon  #IranRevolution2022  #مهسا_امینی   #OpIran,en,0,2022-12-30 21:46:24+00:00,
Saints16294225,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:44:05+00:00,in the world 
vdynz8pf76,In the city of Zahedan (Baluchistan province) mass protests against the raping and murdering regime have taken place every Friday since the “Bloody Friday” massacre in September. A picture of the dictator Ali Khamenei is burning here. #IranRevolution  #OpIran https://t.co/dwD7Ve1NMa,en,4,2022-12-30 21:42:34+00:00,Deutschland
itmebluekite,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:41:41+00:00,
PersianLoon,Day 100 of reminding everyone that   @khamenei_ir eats Poop    #OpIran #MahsaAmini #مهسا_امینی #IranProtests2022,en,0,2022-12-30 21:41:32+00:00,
MKhalifehei,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 21:41:18+00:00,
UATractor,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:41:03+00:00,Україна
avestazamaneh,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:41:00+00:00,
56HEXis1wDSx7vo,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:40:55+00:00,kurd
FrkTeigen,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:40:45+00:00,"Norge,Larvik"
8Sympathex8,@siste_rsuga Not even a word  #مهسا_امینی   #IranRevolution   #OpIran,en,0,2022-12-30 21:39:10+00:00,Namkanda
RoisieRose,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 21:38:43+00:00,any :’D
ramramon_,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:37:18+00:00,"IRAN,not Islamic Republic."
slushice,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 21:36:13+00:00,Germany
AdamBadamadam0,Dear @VP @POTUS stop negotiating with Iran. Don’t legitimize the regime that is killing its own people. Why do you think they would ever want nuclear power for energy and not murdering more people? #opiran #FreeIran means peace for the world  #StopExecutionInIran @EmmanuelMacron,en,0,2022-12-30 21:36:06+00:00,
Taj_iran_,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:35:42+00:00,
Balochistan_on,In the city of Zahedan (Baluchistan province) mass protests against the raping and murdering regime have taken place every Friday since the “Bloody Friday” massacre in September. A picture of the dictator Ali Khamenei is burning here. #IranRevolution  #OpIran https://t.co/dwD7Ve1NMa,en,4,2022-12-30 21:35:34+00:00,Balochistan
RoisieRose,The message needs to get out. And yes I’m very happy to upset a small minority in the short term if long term change takes place. Be the voice of the women in Iran. And follow my badass sister @AlinejadMasih 👊🏼  #مهسا_امینی   #Mahsa_Amini   #OpIran #IranProtests #IranRevolution2022 https://t.co/yuTUtjeCL3,en,624,2022-12-30 21:35:30+00:00,any :’D
keivan33333,"The Ahvaz Revolutionary Court sentenced media activist #Mehrnoosh_Tafian to one year in prison and banned her from leaving the country for two years. On September 28, 2022, security forces arrested her in #Ahvaz.     #Iran  #Mahsa_Amini     #OpIran  #مهسا_امینی  #سامان_یاسین https://t.co/utGved9lPg",en,60,2022-12-30 21:34:59+00:00,
AdamBadamadam0,@VP #StopExecutionInIran stop negotiating with Iran. Don’t legitimize the regime that is killing its own people. Why do you think they would ever want nuclear power for energy and not murdering more people? #opiran #FreeIran means peace for the world,en,0,2022-12-30 21:34:34+00:00,
Be_Shokhmam,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:34:11+00:00,
ksinto,#OpIran continues despite murders by government. #MahsaAminiمهساامینی #NedaAghaSoltan https://t.co/ZZXocaWjws,en,0,2022-12-30 21:33:56+00:00,Canada
ShadifromIran,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:33:45+00:00,Occupied Iran
poshkinam,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:33:40+00:00,"Hesse, Germany"
ShahrzadSeifno1,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:30:11+00:00,
Magnetttttt,"@valkanestor @zhiwar1401 The website is poor, but behind it there lies a nasty entity. Unfortunately they do not trust electronic documentation, though it is worth a try. You may have hands on eye catching things.  #MahsaAmini   #OpIran",en,0,2022-12-30 21:29:43+00:00,
IsabelB78314293,"The Ahvaz Revolutionary Court sentenced media activist #Mehrnoosh_Tafian to one year in prison and banned her from leaving the country for two years. On September 28, 2022, security forces arrested her in #Ahvaz.     #Iran  #Mahsa_Amini     #OpIran  #مهسا_امینی  #سامان_یاسین https://t.co/utGved9lPg",en,60,2022-12-30 21:29:29+00:00,
Tosska_as,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:29:17+00:00,
parisa_chfaraji,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:29:04+00:00,Germany
karounam,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:29:01+00:00,
sirnemow,When the islamic republic will be dead?  #مهسا_امینی #OpIran #MahsaAmini https://t.co/U0VVivweyf,en,0,2022-12-30 21:27:43+00:00,Tehran
LilianBerkell,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:27:16+00:00,
K611Jesse,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:26:54+00:00,"Virginia, USA"
parsi_coola,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:25:21+00:00,
m__a7777777,I want reborn  #lgbt #transexual #iran #IranRevolution #IranRevoIution2022   #mahsaamini #opIran  #مهسا_امینی,en,0,2022-12-30 21:25:11+00:00,
Free_Iran_01,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:24:05+00:00,
KarajTaLangerud,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:23:41+00:00,Santiago Bernabéu
YourAnonStory,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:23:20+00:00,@YourAnonStory@mstdn.social
Mohades94919328,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:22:56+00:00,
anita_beira,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:22:29+00:00,Motherland
anita_beira,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:22:17+00:00,Motherland
Khoda_shahedast,@AxisIPVideo #axiscommunications claim on their website they've blocked distribution of firmware &amp; updates to cameras sold to the #Iranian regime. The Iranian Cyber Army might hold a different point of view https://t.co/vccQ1aht7G https://t.co/4VTT9IH9Ng #IranRevolution #OpIran https://t.co/UqwaoQY65M,en,2,2022-12-30 21:20:10+00:00,
bts_jjhope7,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:19:36+00:00,
anonymopiran,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:19:29+00:00,your internet cable
mammadjoonet,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:18:36+00:00,"Wołomin, Polska"
dellaPR81,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:18:34+00:00,
Jesica89255982,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 21:18:16+00:00,
041marmoh,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:16:20+00:00,
FaribaS7,@n_roettgen Women Life Freedom   #MahsaAmini   #IranRevolution   #OpIran,en,0,2022-12-30 21:15:56+00:00,
EmirTimurIAL,"❗️#Azerbaijani blogger living in #Tabriz, #SouthAzerbaijan, Sonia Rahmanzadeh was arrested by #Iranian regime agents in front of her home on Dec 18, 2022.  The reasons for the arrest and Sonia's detention place are still unknown.    #IranProtests  #HadisNajafi #MahsaAmini  #OpIran https://t.co/r5M1fOy5Pl",en,9,2022-12-30 21:15:55+00:00,
FarWeisi,Hundreds of protesters gathered Wednesday at the gravesite of Ali Abbasi in Semirom province of Fars to mark 40 days after his death due to a shooting by the regime's security forces.  #MahsaAmini   #OpIran   #زن_زندگی_آزادی https://t.co/HMOF3MbhXc,en,0,2022-12-30 21:13:53+00:00,Canada
sue_metcalf,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 21:13:46+00:00,UK
Soniya_ha61,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:09:00+00:00,
haivan85731,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:07:27+00:00,
LFarzim,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 21:07:27+00:00,
authoress41,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 21:07:24+00:00,Brighton UK
AtlMtlTtle,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:07:16+00:00,
VervereJadoo2,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:07:11+00:00,
adineh08,Islamic Republic is using rape and sexual violence on protesters in an attempt to scare Iranians into silence. #OpIran #IranRevolution https://t.co/bMaUQJxlhM,en,628,2022-12-30 21:07:11+00:00,
Kour9sh,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:06:56+00:00,🌐
dem_cath,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 21:06:29+00:00,dem_cath@toot.community
batafavot,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:05:40+00:00,
Takethiiscrown,"@Parrattarna Thank you Knights of light, freedom and peace❤✌ #MahsaAmini  #OpIran",en,0,2022-12-30 21:05:26+00:00,
nightsky00900,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:05:20+00:00,
cagrigunes8,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 21:05:00+00:00,istanbul
daghlargizi,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:03:32+00:00,
hosiehosiehosie,A message from Niloufar Shakeri's mom    #niloufarshakeri #niloufar_shakeri #iranianprisoners #notoislamicrepublic #opiran #iranprotests   #نیلوفر_شاکری https://t.co/EJRh3TN2PU,en,11,2022-12-30 21:02:15+00:00,
poshkinam,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:01:15+00:00,"Hesse, Germany"
ayaran_iran,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:00:24+00:00,
temakti_jun,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 21:00:16+00:00,
zaneazademanm1,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:59:42+00:00,
MrTeimour,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:59:26+00:00,Live Free
KeroElina,"The Ahvaz Revolutionary Court sentenced media activist #Mehrnoosh_Tafian to one year in prison and banned her from leaving the country for two years. On September 28, 2022, security forces arrested her in #Ahvaz.     #Iran  #Mahsa_Amini     #OpIran  #مهسا_امینی  #سامان_یاسین https://t.co/utGved9lPg",en,60,2022-12-30 20:58:55+00:00,
reraaaaaaaaaaaa,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:58:22+00:00,
Mike_G_YYC,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 20:57:06+00:00,"Calgary, Canada"
021Mhamad,"The Islamic Republic regime has tried to brainwash the public into Jew-hatred since 1979, but the Iranian people reject the regime &amp; their propaganda. #OpIran #MahsaAmini https://t.co/SbixbJGKuc",en,74,2022-12-30 20:55:55+00:00,93
revelationsooon,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:54:09+00:00,
mjtangtang,I wanna try out this comic book style     #OpIran #howtodraw #gamedev    https://t.co/Nm51CEGVRk https://t.co/u0Q6YXpupK,en,0,2022-12-30 20:53:38+00:00,
sofiya_tjk,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:52:52+00:00,Hell (on earth)
D4rr3n4ndr3w5,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 20:52:14+00:00,"Dunoon, Scotland"
MissMarpe,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:51:44+00:00,
